tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
459789144857010177l,"Goau4 recuperou as perdas e indica entrada pelas MM. Volume de compra está aumentando, porém acho que vou diminuir a exposição.",0,0,0,0,1,0,0,1,0,0.667,0.667,1.000,0.667,3
458968505359302656l,#ggbr4 venda evoluindo,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
449538358717714432l,"na trave…49.984. Mas tá estável, como indicava o iBOV futuro. VALE5 frustrou minha expectativa. Bão tamém…",-2,-2,0,1,-2,-2,0,0,-1,0.000,0.667,0.000,0.667,3
441215859554414593l,"ELET6 comprar por R$ 9,06 indicado em 27/02/2014 13:41 http://t.co/zJRs3Eeyz9",0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
453315519886925824l,RT @garimpodeacoes: @JoaoPaulodg ISSO MESMO. ACONTECE SEMPRE E O CONSUMIDOR É Q PAGA A CONTA...MENCIONEI APENAS P/ ALERTAR AOS INVESTIDORES…,0,1,0,1,-2,-2,1,0,-1,1.000,1.000,0.000,0.667,3
443009081989541888l,"Cade aprova joint venture de Vale e Cemig GT em geração de energia: No âmbito da operação, o... http://t.co/dUvnfHHUDh #infomoney #vale5",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
448117004852273153l,#PETR3 #PETR4 - Petrobras abriu mão de cobrar calote da Venezuela - http://t.co/TTxrHYnkcM,-2,-2,0,0,0,0,0,0,-1,0.000,0.667,0.667,0.667,3
459334876467298304l,RT @PBOLSA: #IBOV #KLBN4 Lucro da Klabin triplica no trimestre e fica acima do esperado. http://t.co/JkPQFr811v,-2,-2,1,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
458784090238767104l,"Concluímos que o melhor negócio do mundo é uma petroleira bem administrada. O segundo, é uma mal administrada. A #PETR4 é o terceiro!",0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
446340677790863360l,"e tá lá ... R$13,50 na #PETR4 o.O",0,0,0,0,0,1,-2,-2,-1,0.500,0.500,0.500,0.000,4
456062648455802880l,Previsível. VALE5 sendo penalizada por dados da China. BOVESPA acelerando queda.,0,1,0,0,1,0,0,1,0,0.667,0.667,0.667,0.667,3
451379552435314688l,"Rastreamento ações-Gráfico diário-12h. Analise se romper:BRFS3 46,07 BRKM5 17,71 CCRO3 17,40 CPFE3 18,95 ECOR3 13,86 ENBR3 10,27 HYPE3 16,31",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
443787672898002944l,"#bbas3 atenção que pode pintar um movimento relevante com extremos em 19,04 e 18,95, o lado que virar vai dar plimplim, aposto na compra.",1,0,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
451707726167810049l,A última indicação da #MRVE3 resultou em 0.25 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,0,0,0,0,0,0.667,1.000,0.667,0.667,3
443251414727663616l,@GutoAbranches @denisebarbosa @valor_economico  Valor de mercado do #Facebook #FB é maior do que da #Petrobrás PETR4 http://t.co/fvrM2s4hzC,0,0,0,0,0,1,0,0,0,1.000,0.667,0.667,0.667,3
447486199620325376l,"Com a alta tivemos alguns stop loss: ITSA4, BVMF3, CCRO3. E uma realização parcial MRVE3 http://t.co/9gG2RXMrhk",-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
461567190861643776l,A última indicação da #BBAS3 resultou em -1.22 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
471080203411025920l,2014/05/26 18:41:0741 km al NO de Santa Cruz3.6 Ml,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
450635519383580672l,Con el sami_cruz3  Amigo (yn) http://t.co/qE3BnB6sxo,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
443019899154071552l,Estratégia de Análise Técnica para o pregão de hoje CYRE3 #analisetecnica http://t.co/jzVyaaWW0V,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
458625963442835456l,"RT @ojappadonodo6: @garimpodeacoes $RSID3 4Q13 (N) Geração Op de Caixa forte, com desalavancagem financeira. Margens se recuperam YoY. http…",1,0,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.000,3
449600414154252288l,3 pessoas visualizaram seu perfil agora http://t.co/DAbXDMSS43,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
444509541783601152l,Entramos na compra pra posição de CSNA3 hoje a 9.60. Estamos no game.,1,0,0,0,0,0,0,0,0,0.667,0.667,1.000,1.000,3
456417455875690497l,"A Ambev fará o maior investimento de sua história em 2014. Serão R$ 6 Bilhões. Intenção é voltar a crescer 2,5% ao ano. #ABEV3",-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
447096841172426753l,Spread entre ITUB4 x BBDC4 abrindo novamente. Oportunidades a vista?,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
453579148670156800l,Wikileaks: Casa Branca consultou Dilma antes de autorizar aquisição de refinaria por Petrobrás #PETR4 http://t.co/Bq8aKioBnC,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
443785289316982785l,"#BBSE3 preço alvo R$27,00 - Corretora recomenda 3 carteiras para março: arrojada, dinâmica e moderada
Veja mais em: http://t.co/EjU3oD5j5Q",1,0,0,0,0,0,0,0,0,0.667,1.000,1.000,1.000,3
446694551160233985l,Virada: BBAS3 em ponto perigoso de mudança da cotação para baixo. IMA-crash alto. http://t.co/rowQqe82CN,0,0,0,0,1,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
460877643819536384l,"RT @ppaulovagner: @garimpodeacoes Alta da PETR4 é 'Sem Fundamento', mas, c/ muita esperança. KKKK",0,1,1,0,0,1,0,0,0,0.667,1.000,0.667,0.667,3
454375205188947968l,"Maiores Altas: ALLL3 +7,16% | CRUZ3 +6,71% | PRML3 4,35% | CSAN3 +2,98% | ELET3 +2,64%.",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
465354795738742784l,"@piavu professor, acha que ainda vale entrar em MPLU3, ESTC3 e BBSE3?",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,1.000,0.667,0.667,3
451363380805525505l,$ELET3 - Eletrobras (elet-n1) - Material De Apresentacao - Reapresentacao http://t.co/c6lxTa9jHP,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
441645232980254721l,"Dados de fevereiro da BM&amp,FBovespa (#BVMF3) indicam trimestre fraco. http://t.co/Ta1csWUBjy   (Reuters)",0,1,0,1,1,0,0,1,0,0.667,0.667,0.667,0.667,3
464032340130689024l,"A LIGHT S.A. fechou o dia de ontem ao preço de R$ 18,96 (+0,85%) com volume de R$ 17,14 mm.
$LIGT3",-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
464084894550085632l,RT @barbiesemken: dai sua amiga fala que te ama e fica toda fofa com vc http://t.co/RVWwAgQAz9,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
456095341130313729l,Credit Suisse é o responsável por 55% das vendas líquidas em PETR4 no dia de hoje.,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
460950788429594624l,#BR #BOVESPA #ABEV3 Ambev fará aumento de capital para incorporar benefício fiscal:  http://t.co/6YS0n7kWf4,0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
443095041951944704l,@ferrisss E ela é a maior vendedora em VALE5,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
444442793180545024l,"Concórdia indica compra de Vale, Itaú, Gerdau e mais 12 ações, veja todas: CCR, Cemig e Cyre... http://t.co/Tuar5xqFZh #infomoney #vale5",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
461144999334510592l,"MRVE3. Boa venda agora a 7,14. Dinheiro fácil.",1,0,0,0,-2,-2,0,0,-1,1.000,0.667,0.000,1.000,3
456628814420787200l,@jsgabrielli @tijolaco Dep que alegou prejuizo com PETR3 ou 4 vendeu antes do pre-sal comecar a produzir? Especulacao mal sucedida?,0,1,0,1,-2,-2,1,0,-1,1.000,0.667,0.333,1.000,3
449758724211875841l,"É claro que a ação do BBAS3 cairia hoje: subiu 7% ontem, hoje o pessoal queria lucrar - e deve ter sido MUITA gente.",0,0,0,0,0,0,0,0,1,1.000,0.667,0.667,0.667,3
447086599923597312l,#PETR4 esse scaplerzinho foi legal!!!!  rrsrrs,0,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
441918867078537217l,"#VALE5 suportes e resistências, veja ainda notícia no comentário. http://t.co/sJrLzoBlUT",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
456113957775101952l,RT @Rede45: Graça Foster segue tentando explicar prejuízo da Petrobras em Pasadena e ação PETR4 tem queda de quase 5% neste momento na Bove…,0,1,0,0,0,1,-2,-2,-1,1.000,0.667,0.667,0.000,3
442001677147996160l,#VALE5: O mau humor em torno da China e notícias de que algumas siderúrgicas do País sofreram corte de... http://t.co/0rnoXMSuoZ,0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.000,3
456864212783206400l,A última indicação da #PETR4 resultou em -4.77 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,-2,-2,-2,-2,0,0,-1,0.000,0.333,0.000,0.667,3
443035885102067712l,#PETR4 a Petrobrás não é mais do PT... agora a Petro é 12... 12 reais.... num é mais 13!!,0,1,1,0,0,1,-2,-2,-1,1.000,0.667,0.667,0.000,3
443814850951925760l,"Divulgamos os resultados do 4T13 no dia 20, após o fechamento do mercado. Veja o convite: http://t.co/8GpACqyhkN $ESTC3 #Resultados #4T13",-2,-2,0,0,0,0,0,0,-1,0.000,0.667,1.000,1.000,3
459753313006010369l,"RT @tovaga: @SakaBrasil2  Petrobras PETR4 capitalizada em 2010 por Lula a R$ 26,30. Últimos 6 meses...Março na bacia das almas! http://t.co…",0,1,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
445961142213808128l,"#IBOV #MRFG3 Marfrig realiza assembleia geral ordinária dia 17 de abril de 2014, às 10:00h. http://t.co/5BYxsyu6Vm",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
444248965488193537l,#petr4 Armando um lindo pivot de baixa!!!!,0,0,-2,-2,0,0,-2,-2,-1,1.000,0.333,0.667,0.000,3
451395269809410048l,"#PETR4 vendido em R$16,60!",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.000,3
443725536217427968l,#csna3  pra repique (mensagem: 951275)  http://t.co/0lvvbKwG7J,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
446090815488917504l,@petrobras valor da ação hoje preço de 2005 belo fundamento isso é assalto a  mão armada http://t.co/wXr25pi8LT lixo,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
472157964468772864l,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 20,10 (+0,00%) com volume de R$ 14,24 mm.
$LIGT3",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
460539120084078592l,"Prepare-se para o próximo pregão! Análise: IBOV, PETR4, VALE5, TIMP3, LPSB3, MULT3, GRND3, LIGT3 e ABCB4. Assista! http://t.co/OVfdQj4UPe",1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
459365635928391681l,"@ojappadonodo6 
Hoje monitorando ABEV3, BBAS3, CCRO3, ITUB4, PCAR4, RENT3, UGPA3...Para tendência imediata e de curto prazo...",1,0,0,0,-2,-2,0,1,-1,0.667,0.667,0.000,0.667,3
464751717230592002l,Ações !! #IBOV #PDGR3 disparando hoje !!! Bons resultados.,1,0,1,0,0,1,0,0,0,1.000,1.000,0.667,0.667,3
444886156950642688l,RT @Kitumbz: odeio ser tão insegura,0,1,0,0,1,0,1,0,0,1.000,0.667,0.667,0.667,3
466303583311654913l,"*** SAIU DO FORNO: RUI FALCÃO: Governo pode discutir controle de capital mais rigoroso. (tome queda na #petr4, estatais e tudo)",0,1,0,1,0,1,1,0,0,1.000,0.667,0.667,0.667,3
459334183832530944l,RT @clubedopairico: @lambari_trader @Trader_Richter mas não é reduzir a gasolina pra #PETR4 ... é na bomba. =),0,1,0,0,0,0,1,0,0,0.667,1.000,1.000,0.667,3
455791079603052545l,$TBLE3 - TRACTEBEL (TBLE3) adquire totalidade do capital social da CLWP Brasil III Participações http://t.co/U6Ye8zmmjk,1,0,1,0,0,0,0,0,0,1.000,0.667,1.000,1.000,3
448076336100544512l,"Ações ex-dividendos hoje: ALPA3, ALPA4, LAME3 e LAME4. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
469543211510542336l,RT @Nelson_Andradee: O único motivo de eu guardar bué bem segredos é porque passado meia hora já me esqueci do que me contaram,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
443211595020132352l,"Petrobras confirma precificação de títulos de US$ 8,5 bilhões: SÃO PAULO, 10 Mar (Reuters) - A Petrobras PETR4... http://t.co/gSdgOFzDCy",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
446993570827100161l,"façam suas 'apostas': a #PETR4 virá testar os R$13,50 ? ,)",0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
456173625939599360l,"@danielschettin0 Tô contigo...  VALE5 tem um peso MONSTRUOSO na minha carteira, por causa da venda coberta de opções. abç!",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
448068761447575552l,$CMIG4 - Aviso de Vídeo Webcast: A Companhia Energética de Minas Gerais - CEMIG anuncia a Vídeo Webcast e http://t.co/bU05WM0FUN,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
441920487573442561l,$DASA3 - Dasa (dasa-nm) - Fato Relevante   Comunicado Cromossomo 06/3/2014 http://t.co/lle2wB6DuH,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
449260261221093378l,"RT @stanleyburburin: 4 -  +2,66%, e BBAS3, +4,59%.  A pesquisa, que estava programa para ser divulgada naquela noite, só foi reportada na n…",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
462283202368135168l,A última indicação da #BBAS3 resultou em -2.17 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,1,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
469538033432137728l,"#ABEV3 Hoje, dia 22/05/2014, é a data limite para negociação dos direitos de subscrição da AMBEV S.A (ABEV1).... http://t.co/uUnPNVLCr0",0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
445913736646492160l,"RT @Smarttrade10: Antecipamos aqui que ITUB4 passaria PETR4 em peso no IBOV. Hoje está saindo noticias confirmando. 
@ferrisss @dfittarelli",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
459689389082546176l,"SUZB5 bateu no objetivo do Anderson agora, quer ver e saber quais as operações do Anderson, entre em contato: centraltrader@hotmail.com",-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
455731539951624192l,A última indicação da #MRVE3 resultou em -0.94 %. Confira a nova indicação agora em http://t.co/zJRs3Eeyz9,0,0,0,1,-2,-2,0,1,-1,0.667,0.667,0.000,0.667,3
468732329762893824l,#SBSP3 cia informou que a Agência Reguladora de Saneamento e Energia do Estado de São Paulo (Arsesp) publicou a... http://t.co/2oQxjzXDO3,-1,-1,-1,-1,-1,-1,-2,-2,-1,0.667,0.667,0.667,0.333,3
450952785819742209l,#EMBR3 Suportes e resistências http://t.co/CVAfnWlV5B,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
443753956582629376l,"#PETR4 recuperando! Vamos ver quanto sobe até o exercício da Serie C, segunda. #PETROBRAS",1,0,1,0,1,0,0,0,0,0.667,1.000,0.667,0.667,3
456213494531362816l,Hoje eu fiz meu primeiro exame de próstata. O estanho é que eu só estava comprado na #vale5,0,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
468827874397798400l,"o objetivo deste pivot de queda 'confirmado' da #PETR4 fica na região dos R$17,00 ... 'coincidentemente' o início do 'GAP de 6 meses' ... ,)",0,1,0,1,0,1,-2,-2,-1,0.667,0.667,0.667,0.333,3
446382689193828352l,@DuctorMarcus @piacesiramos agora a VALE5 so decepcao como ficou podre esse papel,0,1,0,1,0,0,1,0,0,1.000,1.000,0.667,0.667,3
445544684958789632l,Ação ex-juros hoje: CIEL3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/utSF6DP4ug,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
444318571363962880l,"Oibr Pn (OIBR4), Gráfico Diário. Estudo do botão v... http://t.co/hRoEi2m3Vq",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
445599196918587393l,"#petr4 chegando nos 12,50 postado, compro neste valor",-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
459731276208287744l,RT @Live_Trade: timp3 deu vd e não vi ' que sorte' não pára de subir!,1,0,1,0,0,1,0,0,0,0.667,1.000,0.667,0.667,3
460807375470231553l,"GOLL4. 40 zerando posição vendida. Pelo sim pelo não, hora de colocar no bolso.",1,0,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
443050528021700608l,RT @picapautrader: #PETR4 'se a petro bater nos 15 eu vendo até as cuecas pra comprar mais' pergunta: o cabra hj tá andando de calcinhas???,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
458580698329149440l,"Petrobras vai pagar quase R$ 1 por ação em proventos, mais 9 empresas no radar: Sabesp tem r... http://t.co/3VzWuOSu7s #infomoney #vale5",-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.000,0.333,0.667,3
443015687200862208l,$AEDU3 - Anhanguera (aedu-nm) - Alteracao Do Calendario De Eventos Corporativos http://t.co/jBvTIfKBBF,0,0,0,0,0,0,0,0,1,0.500,0.750,0.500,0.500,4
449494382010703872l,"E AÍ LULA? RT @tovaga:  Precisa saber-se mais d q... Em fevereiro de 2003 inicio de Lula pós FHC a #PETR4 valia R$ 46,56.. fev 14 R$13,25",0,1,-2,-2,-2,-2,1,0,-1,0.667,0.333,0.333,0.667,3
459835328510324736l,"Resultado de Vale, Itaú e mais 14 empresas agitam a próxima semana: Entre as companhias do I... http://t.co/rIdPsIJbvB #infomoney #vale5",-2,-2,-2,-2,1,0,0,0,-1,0.000,0.000,0.667,0.667,3
446754279949631488l,Ainda sobre o escândalo da #PETROBRAS #PETR4. PT não privatizou a empresa: preferiu QUEBRÁ-LA! http://t.co/U3MhxNvaxS,0,1,0,0,0,0,1,0,0,0.667,0.667,0.667,1.000,3
449173739771809792l,#PETR4 com MEGA volume. Mas não se impressionem muito não ... é 99% só no giro ... só no giro ...,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
456089794812973056l,"Os 3 motivos para a derrocada da Vale hoje, ações caem mais de 3%: Além da China, papel é pr... http://t.co/R0uWXA99UG #infomoney #vale5",0,1,0,0,-2,-2,0,1,-1,0.667,1.000,0.000,0.667,3
456168427879931904l,P amanhã monitoro na CP #oibr3 #oibr4 #timp3 / na ponta de vd #alll3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
457272601665347584l,RT @i_am_a_lord: o swag nasceu contigo http://t.co/TPd2K7QUXU,-1,-1,-2,-2,-1,-1,-1,-1,-1,1.000,0.333,0.667,0.667,3
455747435982495744l,"RT @reminiscences: Graça Foster vai falar? 

Xi, é dia que Petr4 desce…

Sempre que a Graça aparece, acao da Petrobras cai…",-2,-2,-1,-1,1,0,0,1,-1,0.333,0.667,0.667,0.667,3
455700825927872512l,"RT @chrinvestor: Com o provável racionamento de água em SP, atualmente investir na Sabesp representa um risco elevado. #SBSP3 -23% em 2014.",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,1.000,0.000,0.333,3
448882754701508608l,$ALLL3 - All Amer Lat (alll-nm) - Ago/e - 10/04/2014 - 16h00 - Distribuicao De Dividendo http://t.co/uwgDsLkOnk,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.500,0.500,0.500,0.500,4
464493866901852160l,Feeeeeliz,1,0,1,0,0,0,0,0,0,0.667,0.667,1.000,1.000,3
446638880327229441l,"RT @dividendo_br: CRUZ SOUZA CRUZ dividendos ||aprov 19/3/2014||dataex 20/3/2014||pagto 22/4/2014||CRUZ3 R$0,53600 http://t.co/VSgnbIRjKO",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
441596163012435969l,#BRML3 - Cade aprova consórcio de BR Malls para novo shopping em SP - http://t.co/tey4pIn2fw,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,1.000,3
447100219822718976l,"e o da #VALE5 ?? R$53,00 !!!!!!!!!!!! =)",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
458512644061028352l,RT @pfzutxkas: dormir é a minha cena,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
450812303794241537l,Por tudo que foi abusado da outrora promissora PETR4  #EuApoioCPIdaPetrobras,0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
445935520766783488l,$BBDC4 - Banco Bradesco publica Relatório Anual 2013 em novo formato http://t.co/zRgidXiTND,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
448117020387991552l,PETR4 cancelou o gatilho,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
458702674423083008l,RT @joanarauhl: e agora ng sabe quem é o afonso,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
471628526152454144l,"'Vale vai trazer muitos frutos para quem investir', diz gestor de fundo: Leonardo Messer, ge... http://t.co/KkMcTlfCI6 #infomoney #vale5",1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
444499011333287936l,"#OqueFazer Tem muita gente desesperada com prejuízo e outros loucos para comprar algo.
Setores para olhar de perto #Consumo #GGBR4 #USIM5",0,0,0,1,1,0,0,0,0,0.667,0.667,0.667,0.667,3
449217205822324737l,"Rastreamento ações-Gráfico diário-13h. Analise se romper: IVBX 6899,17 MRFG3 4,17 PCAR4 97,80 SMLL 1202,35 TBLE3 34,83",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
459705031894507520l,"Spread de 0,08 na #PETR4 que bosta de mercado! 0,51% de variação entre a compra e a venda",0,0,0,1,-2,-2,1,0,-1,0.667,0.667,0.000,0.667,3
471249525123067904l,"Prepare-se para o pregão de hoje! Análise: IBOV, PETR4, VALE5, RENT3, TIMP3, PSSA3, GOLL4, EMBR3 e ABRE11. Assista! http://t.co/k6f4cgrjyu",1,0,-2,-2,0,1,-2,-2,-1,0.667,0.333,0.667,0.333,3
448947146172407808l,@mel_cruz3 em vez de me dares rt vai mas é estudar pq amanhã preciso de copiar por alguém,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
443753397897166848l,"será ? R$13,50 deixará a #PETR4 continuar sua caminhada do repique ? Será ? De zóio ! ,)",0,0,0,0,1,0,0,0,0,0.667,0.667,1.000,1.000,3
472334907549954048l,"#PETR4 A Petrobras contestou hoje que o conselho da estatal tenha aprovado, em apenas 14 dias, dois contratos sem... http://t.co/AJpnCodlAV",0,1,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.000,3
449577122370441216l,"#ELET3 - Eletrobras tem prejuízo de R$ 6,29 bilhões em 2013 - http://t.co/n95VXnkNSX",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,0.667,3
460830577286209536l,Ativo c/ vol Financeiro Superior à sua MM21-14h: BTOW3 EURFUT GOLL4 LPSB3 RDNI3,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
449299871124959233l,"#IBOV #PETR4 Petrobras dispara mais de 6% e empurra Bolsa para cima, dólar cai. http://t.co/uBeHWF40BV #BR",0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
459333526102757376l,#rent3 e #sanb11 de olho,-2,-2,0,0,1,0,0,1,-1,0.000,1.000,1.000,0.667,3
454671217912709121l,"Virrrgi '@CarlosPort: Então a Policia Federal #PETR4,prendeu mais de 20 que destruiam provas?! Falta mais o que pra CPI? #DilmaTemMedoDaCPI'",0,1,0,0,0,1,1,0,0,0.667,1.000,1.000,0.667,3
441961599499501568l,Fora das operações regulares penso seriamente em montar um Streaddle na PETR4 assim que ela mostrar aumento da volatilidade...,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
448797359468994560l,"$BBDC4 - Novo corte: BB, Bradesco e Itaú rebaixados [Newsletter ADVFN] http://t.co/zh1zDo1eQ1",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
454293782796582912l,"Opinião - Inva indica 8 ações e um ETF para investir em abril, confira: Saíram as ações da ALL (ALLL3) e, no l... http://t.co/6q9yuodA3o",1,0,0,0,1,0,0,0,0,1.000,0.667,0.667,1.000,3
441241903300755461l,"Análises técnicas para IBOV, S&amp,P500, PETR4, VALE5, ABEV3, VIVT4, CMIG4, NATU3, ITUB4, PDGR3 e GGBR4  http://t.co/w456bv52ox",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
472014023303888896l,$CYRE3 - Cyrela Realt (cyre-nm) - Alteracao De Participacao Acionaria http://t.co/59nFZQCKgw,1,0,0,0,0,0,0,0,0,0.667,0.667,1.000,1.000,3
464362361244381184l,$AEDU3 - Anhanguera (aedu-nm) - Fato Relevante - Projecoes Financeiras Para O Ano De 2014 http://t.co/X0dQsYyLkh,0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
453234056705376256l,Ativo c/ vol Financeiro Superior à sua MM21-15h: AUTM3 BBAS3 BRIN3 BVMF3 FIBR3 FLRY3 NATU3 TGMA3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
467018177952874496l,$BRFS3 - Brf Sa (brfs-nm)  - Resultados Da Oferta De Recompra http://t.co/DBLJswVFeZ,0,0,0,0,-2,-2,0,0,-1,0.667,1.000,0.000,0.667,3
