Tweet_ID,Post_Vaccine,Positions_Vac
dante_02_1384514285552999936,1,1.0
dante_02_1387136565219057920,1,1.0
dante_02_1350589615443471872,1,2.0
dante_02_1376595092270637056,1,1.0
dante_02_1376158739041033984,1,1.0
dante_02_1397304549744992000,1,2.0
dante_02_1395354078004264960,1,1.0
dante_02_1382076733688590080,1,1.0
dante_02_1441909977375858944,1,1.0
dante_02_1347361480774201088,1,1.0
dante_02_1374683550046425088,1,1.0
dante_02_1470357778283876096,1,3.0
dante_02_1347183463913431040,1,1.0
dante_02_1423967817917939968,0,
dante_02_1392161674946392064,1,2.0
dante_02_1425918254539845888,1,1.0
dante_02_1387208883320626944,1,1.0
dante_02_1373351486084813056,1,1.0
dante_02_1375893851802590976,1,1.0
dante_02_1350895782258470912,1,1.0
dante_02_1430535711703412992,1,1.0
dante_02_1466191817511211008,1,1.0
dante_02_1428366143417295104,1,1.0
dante_02_1417101801489408000,1,1.0
dante_02_1411071805033491968,1,1.0
dante_02_1402362056456785920,1,1.0
dante_02_1443693534482206976,1,1.0
dante_02_1375237440114426112,1,1.0
dante_02_1389232596744392960,1,1.0
dante_02_1427696844105256960,1,1.0
dante_02_1468668122022490112,1,1.0
dante_02_1384210746129587968,1,1.0
dante_02_1413127185896854016,0,
dante_02_1364933576840592896,1,1.0
dante_02_1378397587204677888,1,1.0
dante_02_1451930575770619904,1,1.0
dante_02_1405987671156137984,1,1.0
dante_02_1418194905298619904,1,2.0
dante_02_1378376444061961984,1,1.0
dante_02_1371906882202436096,1,1.0
dante_02_1406014659455561984,1,2.0
dante_02_1390337784678919936,1,1.0
dante_02_1373800941598735872,1,1.0
dante_02_1438474115925564928,1,1.0
dante_02_1408832415498440960,1,1.0
dante_02_1380714955209634048,1,1.0
dante_02_1365651064196919040,1,1.0
dante_02_1375480805309420032,1,1.0
dante_02_1406351945636400896,1,1.0
dante_02_1366163980327284992,1,2.0
dante_02_1350976029058354944,1,1.0
dante_02_1455923478687801088,1,2.0
dante_02_1367922104948190976,1,1.0
dante_02_1392887090564713984,1,1.0
dante_02_1407705184994796032,1,1.0
dante_02_1416385749453319936,1,1.0
dante_02_1444258710361199104,1,1.0
dante_02_1409858478554889984,1,2.0
dante_02_1440395089147150080,1,2.0
dante_02_1352319211683639040,1,1.0
dante_02_1459482645079985920,0,
dante_02_1379585320337935872,1,1.0
dante_02_1379587069744407040,1,2.0
dante_02_1469762075866116096,1,1.0
dante_02_1396440084874993920,1,1.0
dante_02_1438804516472765952,1,2.0
dante_02_1387108019616497920,1,2.0
dante_02_1465842832267268096,1,1.0
dante_02_1404778570904388096,1,3.0
dante_02_1345812308778491904,1,1.0
dante_02_1392599783735496960,1,1.0
dante_02_1434177309637021952,1,1.0
dante_02_1382779971224142080,1,1.0
dante_02_1392323604898065920,1,1.0
dante_02_1371856634717298944,1,1.0
dante_02_1369662710837871104,1,1.0
dante_02_1428353288840252928,1,2.0
dante_02_1404157588711907072,1,2.0
dante_02_1390397870554107904,1,2.0
dante_02_1450897851492545024,1,1.0
dante_02_1365593414918693120,1,1.0
dante_02_1351862515383348992,1,1.0
dante_02_1352436305733562112,1,1.0
dante_02_1393378866224325120,1,1.0
dante_02_1450437677866683904,1,2.0
dante_02_1406751123793486080,1,2.0
dante_02_1371566646503079936,1,2.0
dante_02_1404590390179663872,1,1.0
dante_02_1377028397843496960,1,1.0
dante_02_1433829508000461056,1,1.0
dante_02_1382284628288019968,1,1.0
dante_02_1355509222914617088,1,1.0
dante_02_1396268434653164032,1,2.0
dante_02_1378507586685837056,1,1.0
dante_02_1352078676171649024,1,2.0
dante_02_1409229481282245120,1,1.0
dante_02_1422187576102949120,1,1.0
dante_02_1441476098110332928,1,1.0
dante_02_1428800600184078080,1,2.0
dante_02_1402029376825434112,1,2.0
dante_02_1410579799559622912,1,2.0
dante_02_1397571903481597952,1,2.0
dante_02_1375084722100047872,1,2.0
dante_02_1407683240333349120,1,2.0
dante_02_1408799810379993088,1,2.0
dante_02_1413886961601990912,1,1.0
dante_02_1356737357203058944,1,1.0
dante_02_1406259658021560064,1,1.0
dante_02_1392121342254800896,1,1.0
dante_02_1440357912690388992,1,1.0
dante_02_1449805864710376960,1,2.0
dante_02_1375486134214622976,1,2.0
dante_02_1471496035386094080,1,1.0
dante_02_1417939941749891072,1,1.0
dante_02_1357788526830625024,1,1.0
dante_02_1444822878004956928,0,
dante_02_1433133091430752000,1,2.0
dante_02_1390786098188754944,1,1.0
dante_02_1350891653595353088,1,2.0
dante_02_1349108393974386944,1,1.0
dante_02_1375489013881176064,1,2.0
dante_02_1382768616840527872,1,2.0
dante_02_1438712694564172032,1,1.0
dante_02_1370732951021978112,1,1.0
dante_02_1410636408960717056,1,2.0
dante_02_1370396070925197056,1,1.0
dante_02_1414955230257721088,1,2.0
dante_02_1376926746268869120,1,2.0
dante_02_1362466309980700928,1,1.0
dante_02_1347324145625944064,1,1.0
dante_02_1451229085129137920,0,
dante_02_1387772227203091968,1,1.0
dante_02_1415649852617368064,1,1.0
dante_02_1371876635356566016,1,1.0
dante_02_1392487741926040064,1,2.0
dante_02_1349855081647271936,1,1.0
dante_02_1375088323237122048,1,1.0
dante_02_1417675623762255872,1,1.0
dante_02_1408410306418781952,1,2.0
dante_02_1381400624688943104,1,1.0
dante_02_1413132846948969984,1,2.0
dante_02_1375119612078080000,1,1.0
dante_02_1356912599825317888,1,1.0
dante_02_1409564120614117120,1,1.0
dante_02_1470465610190627072,1,1.0
dante_02_1420416456353882112,1,1.0
dante_02_1391917304628358912,1,1.0
dante_02_1379170599000489984,1,1.0
dante_02_1413156815861321984,1,1.0
dante_02_1413216958061886976,1,2.0
dante_02_1425900463904497920,1,2.0
dante_02_1408762543728910080,1,2.0
dante_02_1351956133502725888,1,2.0
dante_02_1357086432150618112,1,1.0
dante_02_1377612027770854912,1,1.0
dante_02_1433152684715089920,1,2.0
dante_02_1361761165802618880,1,1.0
dante_02_1380627588922629888,1,2.0
dante_02_1404525209223406080,1,1.0
dante_02_1396936116859777024,1,1.0
dante_02_1407657166627086080,1,1.0
dante_02_1357073576231371008,1,1.0
dante_02_1418624993089445888,1,1.0
dante_02_1373028294933803008,1,1.0
dante_02_1395020720439238912,1,1.0
dante_02_1402639125694516992,1,1.0
dante_02_1373614866385273088,1,2.0
dante_02_1471858469456290048,1,2.0
dante_02_1395839313061978112,1,1.0
dante_02_1350871700796272896,1,1.0
dante_02_1375566674443833088,1,1.0
dante_02_1389618191262010880,1,2.0
dante_02_1410095704803009024,1,1.0
dante_02_1352252047664541952,1,3.0
dante_02_1397559856572378880,1,1.0
dante_02_1379161384114601984,1,2.0
dante_02_1352337260063158016,1,2.0
dante_02_1445122347237789952,1,1.0
dante_02_1375141475382661120,1,1.0
dante_02_1405560721547664896,1,1.0
dante_02_1426207324562132992,1,2.0
dante_02_1370770192767320064,1,1.0
dante_02_1437836632829406976,1,1.0
dante_02_1377667779713720064,1,1.0
dante_02_1422617805778784000,1,2.0
dante_02_1356935284320071936,1,1.0
dante_02_1440329515666797056,1,1.0
dante_02_1409124700039568896,1,1.0
dante_02_1438590585510765056,1,1.0
dante_02_1419053922744943104,0,
dante_02_1452804188019346944,1,1.0
dante_02_1377376625667543040,1,1.0
dante_02_1422585962098528000,1,2.0
dante_02_1470116430309903872,1,1.0
dante_02_1466055574274121984,1,1.0
dante_02_1382828918051376896,1,2.0
dante_02_1446942546991661056,1,2.0
dante_02_1430310674748542976,1,1.0
dante_02_1393195977796988928,1,1.0
dante_02_1410643168467561984,1,1.0
dante_02_1407430067542807040,1,1.0
dante_02_1353337854907310080,1,1.0
dante_02_1425592178835955968,1,1.0
dante_02_1379561036118961920,1,1.0
dante_02_1356595130560569088,1,1.0
dante_02_1419756426721903104,1,1.0
dante_02_1396568515369479936,1,1.0
dante_02_1384896198079918080,1,1.0
dante_02_1358740467375078912,1,1.0
dante_02_1423390098289316096,1,1.0
dante_02_1387026620377088000,1,2.0
dante_02_1357012273768858112,1,2.0
dante_02_1403131454352237056,1,2.0
dante_02_1390800694588973056,1,1.0
dante_02_1418305796572684032,1,2.0
dante_02_1362832708783717888,1,2.0
dante_02_1405561211551464960,1,1.0
dante_02_1380326796885917952,1,1.0
dante_02_1390034881577692928,1,2.0
dante_02_1400931828777861120,1,1.0
dante_02_1378003604251030016,1,1.0
dante_02_1355243337268293888,1,1.0
dante_02_1436819375118488064,1,1.0
dante_02_1400123967915048960,1,1.0
dante_02_1389349019399433984,1,2.0
dante_02_1373281199012057088,1,1.0
dante_02_1433448746805833984,1,1.0
dante_02_1399757833659425024,1,2.0
dante_02_1352391868961713920,1,2.0
dante_02_1407717221573533952,1,1.0
dante_02_1350894073310227968,1,1.0
dante_02_1390722839926411008,1,1.0
dante_02_1387137632627482880,1,1.0
dante_02_1408438242719023104,1,1.0
dante_02_1350126670846504960,1,1.0
dante_02_1389541444701011968,1,1.0
dante_02_1347254162761921024,1,1.0
dante_02_1418927409785623040,1,2.0
dante_02_1458200751617019904,1,2.0
dante_02_1417570381062364928,1,2.0
dante_02_1418348090076061952,1,2.0
dante_02_1382855302849135104,1,1.0
dante_02_1411808453543218944,1,1.0
dante_02_1354779641056271872,1,2.0
dante_02_1450191328386617088,1,2.0
dante_02_1433513622706262016,1,2.0
dante_02_1373028279125434112,1,1.0
dante_02_1411300033555750912,1,2.0
dante_02_1410643842567660032,1,1.0
dante_02_1411663616093401088,1,1.0
dante_02_1373325124179522048,1,2.0
dante_02_1454796841523073024,1,2.0
dante_02_1386872600941498112,1,2.0
dante_02_1347673268367580928,1,1.0
dante_02_1448799639789003008,1,1.0
dante_02_1397938109858390016,1,1.0
dante_02_1407326558461873920,1,2.0
dante_02_1366766480872902912,1,1.0
dante_02_1402218107125575936,1,1.0
dante_02_1351714037613146112,1,1.0
dante_02_1399093670448700928,1,2.0
dante_02_1431633585145097984,1,1.0
dante_02_1397973436107051008,1,1.0
dante_02_1444310142560973056,1,1.0
dante_02_1383836414907875072,1,1.0
dante_02_1394442794366874112,1,1.0
dante_02_1376298138969989120,1,1.0
dante_02_1364294264474238976,1,1.0
dante_02_1347288710124069120,1,1.0
dante_02_1351867032464219904,1,1.0
dante_02_1397184671067296000,1,2.0
dante_02_1397995381171053056,1,1.0
dante_02_1459243356765184000,1,1.0
dante_02_1356596521500889088,1,2.0
dante_02_1373331217005809920,1,2.0
dante_02_1403138901712252928,1,1.0
dante_02_1403328523625026048,1,1.0
dante_02_1377434321271721984,1,1.0
dante_02_1427733202140114944,1,1.0
dante_02_1397256845757239040,1,2.0
dante_02_1367086569971215872,1,2.0
dante_02_1406364151014952960,0,
dante_02_1423411719108496896,1,1.0
dante_02_1398006305076417024,1,2.0
dante_02_1412134607416332032,1,1.0
dante_02_1389584702755983104,1,2.0
dante_02_1410323105818545920,1,1.0
dante_02_1363822545691173120,1,2.0
dante_02_1430257197968151040,1,2.0
dante_02_1366846767866733056,1,1.0
dante_02_1359144646350414080,1,1.0
dante_02_1384996284805926912,1,1.0
dante_02_1399745411867422976,1,2.0
dante_02_1415357188885863936,1,1.0
dante_02_1440311807671898112,1,1.0
dante_02_1379754846773992960,1,1.0
dante_02_1384623806719921920,1,2.0
dante_02_1434995262334849024,1,2.0
dante_02_1377371300021199104,1,1.0
dante_02_1388814301926931968,1,1.0
dante_02_1350925419374125056,1,1.0
dante_02_1392566474812822016,1,1.0
dante_02_1465343338920517888,1,2.0
dante_02_1400109674918301952,1,1.0
dante_02_1354429829412777984,1,2.0
dante_02_1373311984108764928,1,2.0
dante_02_1380126905580589056,1,1.0
dante_02_1404555870512553984,1,2.0
dante_02_1377995048206414080,1,1.0
dante_02_1352259310819151872,1,1.0
dante_02_1425842015367991040,1,1.0
dante_02_1472659270038700032,1,1.0
dante_02_1438648111308680960,1,1.0
dante_02_1359998902989172992,1,1.0
dante_02_1389274196946025984,1,1.0
dante_02_1357803677868776960,1,1.0
dante_02_1428497399085940992,1,1.0
dante_02_1364612627192774912,1,1.0
dante_02_1403374687351197952,1,2.0
dante_02_1394033443495895040,1,2.0
dante_02_1407382723677851904,1,1.0
dante_02_1359959833198394880,1,2.0
dante_02_1349672833996221952,1,1.0
dante_02_1386335874300976896,1,1.0
dante_02_1423677483405225984,1,2.0
dante_02_1436047572657914112,1,1.0
dante_02_1448271553175691008,1,2.0
dante_02_1347306507814247936,1,1.0
dante_02_1379522358084534016,1,1.0
dante_02_1376856390229238016,1,2.0
dante_02_1395860191053337088,1,2.0
dante_02_1396834833310096896,1,2.0
dante_02_1387722735174962944,1,2.0
dante_02_1412847011372613888,1,2.0
dante_02_1423850921939898112,1,1.0
dante_02_1396776901893558016,1,1.0
dante_02_1371209560464231936,1,2.0
dante_02_1351299247283597056,1,1.0
dante_02_1376188418200310016,1,1.0
dante_02_1409146689584254976,1,2.0
dante_02_1374044087557447936,1,1.0
dante_02_1375526221912628992,1,2.0
dante_02_1369687159930839040,1,1.0
dante_02_1364280656403066880,1,2.0
dante_02_1375589387245871104,1,1.0
dante_02_1407865791295462912,1,1.0
dante_02_1379427192833146880,1,1.0
dante_02_1397291544751886080,1,2.0
dante_02_1406968656278479104,1,2.0
dante_02_1405175680132846080,1,1.0
dante_02_1423702428986351872,1,1.0
dante_02_1387053820614562048,1,2.0
dante_02_1349734658141949952,1,1.0
dante_02_1393684774783536896,1,2.0
dante_02_1458598362182299904,1,2.0
dante_02_1425066832944369920,1,1.0
dante_02_1417991583186800896,1,1.0
dante_02_1441605334217289984,1,1.0
dante_02_1473442242119586048,1,2.0
dante_02_1375449473934049024,1,2.0
dante_02_1418185012038574080,1,1.0
dante_02_1421452999533149952,1,2.0
dante_02_1376547835823456000,1,1.0
dante_02_1396959464276865024,0,
dante_02_1367660340205548032,1,1.0
dante_02_1452995445039549952,1,1.0
dante_02_1371140942770671872,1,1.0
dante_02_1366745065226465024,1,1.0
dante_02_1397224322914299904,1,1.0
dante_02_1425850890192310016,1,1.0
dante_02_1352321216267354112,1,1.0
dante_02_1369710570023322112,1,1.0
dante_02_1372688166818361088,1,1.0
dante_02_1376288546705833984,1,2.0
dante_02_1354447267885965056,1,1.0
dante_02_1351537969639936000,1,1.0
dante_02_1414576600524414976,1,1.0
dante_02_1412831583648849920,1,1.0
dante_02_1402315238372937984,1,1.0
dante_02_1346277971729010944,1,1.0
dante_02_1393599468478550016,1,1.0
dante_02_1346093648216251904,1,1.0
dante_02_1410206316220588032,1,2.0
dante_02_1367095611510685952,1,2.0
dante_02_1383048348811337984,1,2.0
dante_02_1364200907660014080,1,1.0
dante_02_1394768699043859968,1,2.0
dante_02_1467917985553788928,1,1.0
dante_02_1407459815291564032,1,1.0
dante_02_1408598521314524928,1,2.0
dante_02_1348731916409851904,1,1.0
dante_02_1409981003549102080,1,1.0
dante_02_1375605909657956096,1,1.0
dante_02_1384876473413218048,1,1.0
dante_02_1439567176252396032,1,2.0
dante_02_1374074649278025984,1,1.0
dante_02_1358836558615482112,1,1.0
dante_02_1422968577527894016,1,1.0
dante_02_1365361867292605952,1,1.0
dante_02_1365350026109743104,1,2.0
dante_02_1368985558337401088,1,1.0
dante_02_1379132845499822080,1,1.0
dante_02_1371927572423062016,1,1.0
dante_02_1392529093476945920,1,2.0
dante_02_1387945935947419904,1,1.0
dante_02_1359898144151068928,1,2.0
dante_02_1390287177481850880,1,2.0
dante_02_1373747438482247936,1,2.0
dante_02_1378414311157214976,1,1.0
dante_02_1376217850873064960,1,1.0
dante_02_1398679321779319040,1,1.0
dante_02_1350879962363006976,1,1.0
dante_02_1416925241243311872,1,2.0
dante_02_1347381474547425024,1,1.0
dante_02_1405872348029402880,1,1.0
dante_02_1410683078515831040,1,1.0
dante_02_1392848783529192960,1,1.0
dante_02_1425592180912140032,1,1.0
dante_02_1429824835824328960,1,1.0
dante_02_1349824655335584000,1,1.0
dante_02_1410388789449708032,1,1.0
dante_02_1361068937904029952,1,1.0
dante_02_1347996836997574912,1,1.0
dante_02_1376272701715845120,1,1.0
dante_02_1419669715404873984,1,1.0
dante_02_1394024627626728960,1,1.0
dante_02_1382096496670212096,1,1.0
dante_02_1364287871700632064,1,1.0
dante_02_1379517447737384960,1,2.0
dante_02_1424063542118993920,1,1.0
dante_02_1391802790549274880,1,1.0
dante_02_1415287462159606016,1,1.0
dante_02_1449708436296503040,1,1.0
dante_02_1387452757720932096,1,1.0
dante_02_1415783261943501056,1,2.0
dante_02_1401559793857449984,1,1.0
dante_02_1387048723700613120,1,1.0
dante_02_1357228992215059968,1,3.0
dante_02_1353108660008985088,1,1.0
dante_02_1377380235583188992,1,1.0
dante_02_1352005648758799872,1,1.0
dante_02_1423700438831058944,1,1.0
dante_02_1410390130469318912,1,1.0
dante_02_1402365994610401024,1,1.0
dante_02_1374933424440507904,1,1.0
dante_02_1384150768358333952,1,1.0
dante_02_1436332393766560000,1,1.0
dante_02_1384313391838236928,1,1.0
dante_02_1401515238416080896,1,1.0
dante_02_1456343747487313920,1,1.0
dante_02_1345081315100659968,1,1.0
dante_02_1432365359483564032,1,3.0
dante_02_1423072880066273024,1,1.0
dante_02_1403689208255033088,1,1.0
dante_02_1436745520911900928,1,1.0
dante_02_1406724301345145088,1,1.0
dante_02_1368877890016849920,1,2.0
dante_02_1379777693789617920,1,1.0
dante_02_1388517848927112960,1,1.0
dante_02_1362929965856005888,1,1.0
dante_02_1347550322990981120,1,1.0
dante_02_1387919220474892032,1,1.0
dante_02_1425125024063791104,1,1.0
dante_02_1374529189890514944,1,1.0
dante_02_1392892429255196928,1,1.0
dante_02_1380659424604389120,1,1.0
dante_02_1392866045204041984,1,1.0
dante_02_1378396917739180032,1,1.0
dante_02_1354959541356683008,1,1.0
dante_02_1398344342931230976,1,1.0
dante_02_1372316172406898944,0,
dante_02_1353494139908858112,1,1.0
dante_02_1476279455287070976,1,2.0
dante_02_1354230871377785088,1,1.0
dante_02_1371574109646290944,1,1.0
dante_02_1435256227592823040,1,1.0
dante_02_1400824291466300928,1,1.0
dante_02_1423342252110254080,1,1.0
dante_02_1379887460545617920,1,1.0
dante_02_1417867917404872960,1,2.0
dante_02_1372622784019456000,1,1.0
dante_02_1421477981663464960,0,
dante_02_1372653343659720960,1,1.0
dante_02_1352279635216784896,1,1.0
dante_02_1455671258130046976,1,1.0
dante_02_1374843956446514944,1,1.0
dante_02_1384898482633314048,1,1.0
dante_02_1440070370862584064,1,1.0
dante_02_1350882804779920896,1,1.0
dante_02_1448752474844712960,1,2.0
dante_02_1433881667329004032,1,2.0
dante_02_1468949762942639872,0,
dante_02_1409156245953602048,1,1.0
dante_02_1371823066691558912,1,1.0
dante_02_1353035301833338880,1,1.0
dante_02_1365273611158846976,1,2.0
dante_02_1438123871811612928,1,1.0
dante_02_1414976514714743040,1,1.0
dante_02_1384592771097533952,1,1.0
dante_02_1429588278706118912,1,2.0
dante_02_1428855625103127040,1,1.0
dante_02_1459807233030689024,1,1.0
dante_02_1398008052775887104,1,1.0
dante_02_1422664295498800896,1,1.0
dante_02_1413644683599826944,1,2.0
dante_02_1361386792264602112,1,1.0
dante_02_1436088374566309888,1,1.0
dante_02_1427782800221117952,1,2.0
dante_02_1433778990079255040,1,1.0
dante_02_1360569970766283008,1,2.0
dante_02_1387906191288832000,1,2.0
dante_02_1392570654671639040,1,1.0
dante_02_1473386977907162880,1,2.0
dante_02_1386852453082092032,1,1.0
dante_02_1350905759320731904,1,1.0
dante_02_1371947743527236096,1,1.0
dante_02_1391874692936519936,1,2.0
dante_02_1387125739632345088,1,1.0
dante_02_1449706760671875072,1,1.0
dante_02_1412948769788861952,1,1.0
dante_02_1408506737867596032,1,2.0
dante_02_1412758733902520064,1,1.0
dante_02_1470905519669924096,1,1.0
dante_02_1425120015733477120,1,1.0
dante_02_1396548781865378048,1,1.0
dante_02_1430177925475799040,1,2.0
dante_02_1392893015673483008,1,1.0
dante_02_1404824813890330880,1,1.0
dante_02_1468912935976189952,1,1.0
dante_02_1379818288918760960,1,1.0
dante_02_1390725413975085056,1,1.0
dante_02_1384521723043885056,1,1.0
dante_02_1470065028627934976,1,1.0
dante_02_1402726339510259968,1,1.0
dante_02_1359264207942914048,1,1.0
dante_02_1387702261619600896,1,1.0
dante_02_1408510696128720896,1,2.0
dante_02_1428712730245189888,1,1.0
dante_02_1449496527253164032,1,2.0
dante_02_1359637795405446912,1,1.0
dante_02_1412524987215400960,1,2.0
dante_02_1392610010786577920,1,2.0
dante_02_1351537205051870976,1,1.0
dante_02_1392217353627356928,1,2.0
dante_02_1386464683604037888,1,2.0
dante_02_1366866529569174016,1,1.0
