Tweet_ID,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,Conf_Tru_Dis,Conf_Joy_Sad,Conf_Ant_Sur,Conf_Ang_Fea,Num_Annot
dante_01_450672914250342400l,-1,-1,-1,-1,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_464699021257220096l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_458603499581083648l,0,0,0,0,-2,-2,0,0,-1,0.5,0.75,0.0,0.75,4
dante_01_443394009567088640l,0,1,0,0,1,0,-2,-2,-1,0.5,0.5,0.5,0.25,4
dante_01_444091178406125568l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_458039285275693057l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_455834836087750656l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_455786085814403072l,1,0,0,0,1,0,0,0,0,0.667,1.0,1.0,1.0,3
dante_01_449180716912619520l,1,0,0,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_443350283712987136l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_452163926068064256l,-1,-1,0,0,0,1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_447070198307500033l,0,0,1,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_447067226731208704l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_468939394930728960l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_443461411805888512l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.5,1.0,4
dante_01_448120622501990401l,0,1,0,0,0,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_441988207673368576l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_452088399588249600l,1,0,1,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_461600697310781440l,1,0,1,0,-2,-2,0,0,-1,0.75,0.75,0.0,1.0,4
dante_01_447075762408271872l,-2,-2,0,0,0,0,-2,-2,-1,0.0,0.667,1.0,0.0,3
dante_01_466939517224906752l,1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_460763680020647937l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.0,1.0,3
dante_01_459317399552925696l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_441650728227340288l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_465354941062983680l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_442042046602547200l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_448198823203311616l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,1.0,0.667,3
dante_01_446616383280144386l,0,1,0,0,-2,-2,1,0,-1,1.0,0.667,0.0,0.667,3
dante_01_458747147312459776l,-1,-1,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_443403588682137600l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_441593349322326016l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_460880613852336128l,0,1,0,0,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
dante_01_468839562018836480l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_453145072138465280l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_447484272208015360l,0,1,0,0,0,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_461613393976111106l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,4
dante_01_461238291451625472l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_447138063698128896l,1,0,1,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_452200774324715520l,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_459399897276751872l,-2,-2,-1,-1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_458242839713820672l,-1,-1,-1,-1,1,0,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_472422884674392065l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_458588380897763330l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_443110910459396098l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_441216406466486272l,0,0,0,0,1,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_445168467436896256l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_444540867194679296l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_471627342092468224l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_446333552561364992l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_450939534428340224l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_443439826306871296l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_461580280328093697l,-2,-2,0,1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_449180086818705408l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_461047229638516736l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_452179921272852480l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_444110258970320896l,-1,-1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_449543823052771328l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_448520248590094340l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_459690116186132480l,0,1,-2,-2,0,1,1,0,-1,0.667,0.333,0.667,0.667,3
dante_01_452479417739378690l,-2,-2,1,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_445656208997744640l,1,0,-2,-2,0,0,0,0,-1,0.667,0.0,0.667,1.0,3
dante_01_451340843459551232l,0,1,0,1,1,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_459422824785281024l,0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_445536830776434688l,0,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_447050099534082051l,0,0,-2,-2,1,0,0,0,-1,0.667,0.0,0.667,1.0,3
dante_01_458610918356967424l,1,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_441936742846042112l,1,0,-2,-2,-2,-2,0,0,-1,0.5,0.0,0.0,0.75,4
dante_01_462283587086462976l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_454630487047561216l,1,0,0,0,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_459032788180942848l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_451152647618166786l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,1.0,3
dante_01_444521647455088640l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,1.0,3
dante_01_464073921025679360l,1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_452151228206968833l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_453531829300383744l,-2,-2,0,0,1,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_448301576525205504l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_446639141099294720l,-2,-2,0,0,-1,-1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_449300443378634752l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_454637616609378304l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_472413160465768448l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_447055470441025537l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_449269365234737152l,1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_462313197895438336l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_459527886350065664l,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.0,3
dante_01_455825184935915522l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_447854904796016640l,0,1,0,1,0,1,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_456536606300573696l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_448827600157552640l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_450745396017758208l,-2,-2,-2,-2,-1,-1,-1,-1,-1,0.333,0.333,0.667,0.667,3
dante_01_449189232142454784l,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_461523740879495168l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
dante_01_449251162232225792l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_445919838213775360l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_448880337746403328l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_454287146132987904l,0,0,0,0,0,1,0,1,0,0.667,1.0,0.667,0.667,3
dante_01_456599139334119424l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_459316751130705920l,1,0,0,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_443057147165700096l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_467380947982503936l,0,0,0,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_458596560310636544l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_460829516462821376l,-2,-2,0,0,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_446315168671076352l,0,0,0,0,0,0,0,0,1,0.75,1.0,0.75,1.0,4
dante_01_448498069731307520l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_456480867502661632l,1,0,1,0,1,0,0,1,0,0.667,0.667,1.0,0.667,3
dante_01_453578468073426944l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_448564191511576577l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448155575520477184l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_448205455220015105l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451448549956677633l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_444505224724881408l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_455819433672716288l,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_443758915403411456l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_452082866282070016l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_449173575682244608l,0,1,0,1,0,1,0,0,0,1.0,0.667,1.0,0.667,3
dante_01_453961278336552960l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_446333606416617472l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_447514150286012416l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
dante_01_459698699480748032l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_447070692291649536l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_446265598897836033l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_467054096936357889l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_471080884884369408l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_460773304958468097l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_456132193338015744l,-2,-2,0,0,1,0,0,1,-1,0.333,0.667,0.667,0.667,3
dante_01_445910135513546752l,1,0,-1,-1,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_470924397415759872l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_459291826718273536l,1,0,1,0,-2,-2,0,0,-1,1.0,1.0,0.333,0.667,3
dante_01_451105526789574656l,-1,-1,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_442084125189885953l,-2,-2,0,1,0,0,0,0,-1,0.0,0.667,1.0,1.0,3
dante_01_462226872299180032l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_443928019783405568l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_444459194373402625l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_446269948810510336l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_446739615417106432l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_448249398133547008l,-2,-2,0,0,-1,-1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_448151765788409857l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_472134906966204416l,0,1,-2,-2,0,0,1,0,-1,0.667,0.0,1.0,0.667,3
dante_01_472016320159285248l,-2,-2,0,0,1,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_444560724937809920l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_459788802853466112l,-2,-2,-2,-2,0,0,0,0,-1,0.0,0.0,0.667,0.667,3
dante_01_452119924346204160l,-2,-2,0,0,1,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_463296486709948416l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_451860438641561600l,-2,-2,0,0,0,0,0,0,-1,0.0,1.0,0.667,0.667,3
dante_01_441966897228431360l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_461319161751162881l,0,1,0,1,1,0,1,0,0,1.0,1.0,0.667,0.667,3
dante_01_441646260261748736l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_469075338845511681l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_456503335634231296l,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,3
dante_01_466606458487209984l,0,1,0,1,-2,-2,1,0,-1,1.0,1.0,0.0,0.667,3
dante_01_452111038637674497l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_446762116780142592l,-2,-2,-2,-2,-1,-1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_443037880248958976l,0,1,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.333,0.667,3
dante_01_459001408889847809l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_451399419661803520l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_460855833405190144l,0,0,-2,-2,-2,-2,-2,-2,-1,0.667,0.0,0.333,0.0,3
dante_01_444104466120605696l,1,0,-2,-2,0,1,-2,-2,-1,0.667,0.0,0.667,0.333,3
dante_01_447847940330360832l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_456451213039779840l,-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_446446059372695553l,0,1,0,1,0,0,1,0,0,1.0,1.0,1.0,0.667,3
dante_01_452861055509991424l,0,0,0,0,-2,-2,0,1,-1,0.667,1.0,0.0,1.0,3
dante_01_458317717381328897l,0,1,0,0,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_456430746732089344l,0,0,1,0,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
dante_01_449531433103527936l,0,0,0,0,0,0,0,0,1,0.75,0.75,0.75,0.75,4
dante_01_461521015114571776l,-2,-2,-2,-2,-2,-2,0,0,-1,0.0,0.333,0.333,0.667,3
dante_01_459698846827024384l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_456053413118488576l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.0,3
dante_01_461538650585829376l,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,1.0,3
dante_01_443349556143878144l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_464029868133711872l,1,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.333,1.0,3
dante_01_448797349025165312l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,0.667,3
dante_01_464368387788136448l,-1,-1,-1,-1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_458773839997325313l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.667,3
dante_01_446297814008856576l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_441069121468653568l,0,0,0,0,1,0,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_456521046644891649l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_443111198842957824l,0,1,0,1,0,0,1,0,0,1.0,0.667,1.0,0.667,3
dante_01_448818300957769728l,0,1,0,0,0,0,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_451067992206753792l,-2,-2,-2,-2,1,0,0,1,-1,0.333,0.333,0.667,0.667,3
dante_01_465863243026923520l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_456899504743395328l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_443551844603035648l,0,1,0,1,1,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_454722053279846401l,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_448916390691733504l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.0,0.667,3
dante_01_455694511864578049l,-2,-2,0,0,-1,-1,-2,-2,-1,0.25,0.5,0.5,0.5,4
dante_01_461061130610548736l,0,0,1,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_446651604310437888l,0,0,0,0,0,0,0,0,1,1.0,0.667,0.667,1.0,3
dante_01_441673990776823808l,0,1,0,1,-2,-2,0,1,-1,1.0,0.667,0.0,0.667,3
dante_01_456115106880188416l,-1,-1,-1,-1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_448270607235690497l,0,1,0,0,1,0,-2,-2,-1,0.667,0.667,1.0,0.333,3
dante_01_471812908750340096l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_458623886343823361l,0,0,0,0,1,0,0,1,0,0.667,1.0,0.667,1.0,3
dante_01_443820910605520896l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_459287254511656960l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_453201841292328960l,1,0,1,0,-2,-2,-2,-2,-1,0.667,0.667,0.0,0.333,3
dante_01_444569158895009793l,1,0,0,0,1,0,0,0,0,1.0,1.0,0.667,0.667,3
dante_01_449175888555692032l,1,0,1,0,-2,-2,0,1,-1,0.667,0.667,0.0,0.667,3
dante_01_458988430052302849l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_469983384761270273l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_469103303243333632l,-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_461533060492963841l,-2,-2,0,1,0,1,0,1,-1,0.0,0.75,0.5,0.5,4
dante_01_443135397691154432l,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_469214626081947648l,-2,-2,-2,-2,0,1,-2,-2,-1,0.0,0.0,0.667,0.0,3
dante_01_448822972179304448l,-2,-2,-2,-2,1,0,0,0,-1,0.0,0.0,0.667,0.667,3
dante_01_449511006461763584l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_456547780756897792l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_443544024209580032l,-2,-2,-2,-2,0,1,0,0,-1,0.0,0.0,0.667,1.0,3
dante_01_456459699874185216l,1,0,1,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_469875433706901504l,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_461534959996776449l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_449179461700026368l,-2,-2,0,0,1,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_449178082566754304l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_443087273215946752l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_450577329350529024l,-2,-2,0,0,-1,-1,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_454241389275275265l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_452267861424091136l,-1,-1,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_459498698196922368l,1,0,1,0,0,1,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_449232880435486720l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_453151478317088768l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_459033003134840832l,1,0,1,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_444523436548050944l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_443024919610531840l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_446613472970047488l,0,1,0,0,1,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_463672908259549184l,-2,-2,0,0,0,1,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_459668711092523008l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_450589597601628160l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448838851721977856l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_469888565317742594l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_441563014731665408l,0,1,0,1,0,1,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_441979084714049536l,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_466807858890166272l,0,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_441221519025262592l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_447121199731310594l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_441299691763159040l,1,0,1,0,0,1,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_450815851965743104l,0,1,0,1,0,0,1,0,0,1.0,0.667,1.0,0.667,3
dante_01_445644297195782144l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_453873005031325696l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_441409461660696577l,0,1,0,1,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_451073986030759937l,0,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,1.0,3
dante_01_454611598309867520l,0,1,0,0,0,0,1,0,0,1.0,0.667,1.0,1.0,3
dante_01_445696761328574464l,0,1,0,1,0,0,1,0,0,1.0,1.0,0.667,1.0,3
dante_01_458764455326007297l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_472171457657982976l,0,1,0,1,0,1,0,1,0,0.667,0.667,0.667,1.0,3
dante_01_448160282607890432l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_463761682255212544l,0,1,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_443043570438930432l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_470979434250784770l,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_455678443704037376l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_455461430641188866l,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,3
dante_01_441566478580875265l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_442032117199802368l,1,0,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_459696402470559744l,0,0,-2,-2,-2,-2,0,1,-1,0.667,0.333,0.0,0.667,3
dante_01_464090529752698880l,0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_449297052002811904l,0,0,0,0,0,1,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_448147129031471105l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_446339383189577728l,0,0,-2,-2,0,1,0,0,-1,0.667,0.0,1.0,0.667,3
dante_01_458985701540130816l,0,1,0,1,1,0,0,1,0,0.5,0.5,0.5,0.5,4
dante_01_450612645712760832l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_458951942501588992l,-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_458989705267527680l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_442035844182851584l,-1,-1,0,0,1,0,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_453185010120798208l,0,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_441215956757405697l,-2,-2,0,0,-2,-2,0,0,-1,0.0,0.667,0.0,0.667,3
dante_01_468930214962429954l,1,0,0,0,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
dante_01_441969694560366592l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_449656740267585537l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_460855444723236864l,0,1,0,0,1,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_446064765740515328l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
